id,value
id_147,51.280838501837295
id_148,22.817478822946242
id_149,38.667949805853624
id_150,9.675836650735718
id_151,7.720310040138754
id_152,24.43951911283303
id_153,7.3786379587312965
id_154,16.32664495649341
id_155,41.2034160961455
id_156,8.665686145095467
id_157,36.97373031891022
id_158,10.425874013968548
id_159,18.50577039301143
id_160,41.106451312387186
id_161,18.205835435734908
id_162,12.567812105735204
id_163,7.609364714997394
id_164,51.3448808807522
id_165,30.17490462827579
id_166,-0.44038288271703974
id_167,15.624056687592926
id_168,62.691368890622556
id_169,14.090529597784299
id_170,64.20500418026538
id_171,39.15390433604634
id_172,26.392470856659813
id_173,20.10686356143209
id_174,61.08480274339911
id_175,25.043817015332706
id_176,21.30808003234717
id_177,37.559854757323045
id_178,11.815446504804813
id_179,30.44953029343884
id_180,16.903173685896455
id_181,12.322597445423156
id_182,55.122687074434516
id_183,46.12542277188265
id_184,16.886360765828783
id_185,35.014838018110915
id_186,26.561018919346413
id_187,70.2615651272568
id_188,9.605989528306537
id_189,57.71859764461123
id_190,38.04488617058563
id_191,15.99033968045502
id_192,29.012912711929847
id_193,0.4410127266513144
id_194,19.02255157134872
id_195,1.48914489680525
id_196,33.85798029563434
id_197,10.864684723896072
id_198,19.03748031008742
id_199,61.518911604795036
id_200,23.719562474546446
id_201,23.47001934458666
id_202,64.71894552934998
id_203,11.685736703358618
id_204,9.480714751110119
id_205,11.631721141410846
id_206,8.462809184662428
id_207,2.040046478025996
id_208,123.6414287526388
id_209,20.277554914685687
id_210,15.433888190358658
id_211,13.987736849643076
id_212,36.687977054619964
id_213,36.12078316194915
id_214,19.538923597826585
id_215,33.90399119514439
id_216,76.71669321403894
id_217,0.6873601548490273
id_218,12.621171809962933
id_219,32.5037415689845
id_220,15.432643999013123
id_221,12.635005444709455
id_222,113.45455125802025
id_223,12.610027276256293
id_224,16.82935386788985
id_225,62.144491188137856
id_226,16.56767845204046
id_227,19.41949992148856
id_228,10.194575741123993
id_229,10.008399912367345
id_230,45.07192960841577
id_231,14.008160497960239
id_232,53.160980323152835
id_233,41.88551436981297
id_234,25.127982393859902
id_235,41.540069542482755
id_236,68.49940962304521
id_237,42.67012702664798
id_238,12.587771154088703
id_239,16.842273471970934
